Task,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,time_response_second,response_2IFCnew,response_key2Interval_2IFCnew,signal_intensity,constant Value,response,time_response,signal_on_stimuluspos1,signal_on_stimuluspos2,stimulus_name_pos1,stimulus_name_pos2,date,expName,session,participant,
2IFCnew,74,0,74,0,-1,1,Yes,5,-1,Hit,0.704156553838,True,False,stimulusRORE28_2IFCnew_2019_Jun_11_1716_749,stimulusRORE28_2IFCnew_2019_Jun_11_1716_750,2019_Jun_11_1716,2IFCnew,2,RORE28,
2IFCnew,0,0,0,0,-1,3,Yes,2.2,-1,Correct Rejection,0.833799852524,False,True,stimulusRORE28_2IFCnew_2019_Jun_11_1716_751,stimulusRORE28_2IFCnew_2019_Jun_11_1716_752,2019_Jun_11_1716,2IFCnew,2,RORE28,
2IFCnew,1,0,1,0,-1,2,Yes,2.2,-1,False Alarm,0.60054241633,False,True,stimulusRORE28_2IFCnew_2019_Jun_11_1716_753,stimulusRORE28_2IFCnew_2019_Jun_11_1716_754,2019_Jun_11_1716,2IFCnew,2,RORE28,
2IFCnew,2,0,2,0,-1,4,Yes,2.2,-1,Miss,0.66738909483,True,False,stimulusRORE28_2IFCnew_2019_Jun_11_1716_755,stimulusRORE28_2IFCnew_2019_Jun_11_1716_756,2019_Jun_11_1716,2IFCnew,2,RORE28,
2IFCnew,3,0,3,0,-1,1,Yes,2.2,-1,Hit,0.667038486339,True,False,stimulusRORE28_2IFCnew_2019_Jun_11_1716_757,stimulusRORE28_2IFCnew_2019_Jun_11_1716_758,2019_Jun_11_1716,2IFCnew,2,RORE28,
2IFCnew,4,0,4,0,-1,1,Yes,2.2,-1,Hit,0.703146604821,True,False,stimulusRORE28_2IFCnew_2019_Jun_11_1716_759,stimulusRORE28_2IFCnew_2019_Jun_11_1716_760,2019_Jun_11_1716,2IFCnew,2,RORE28,
2IFCnew,5,0,5,0,-1,4,Yes,2.2,-1,Miss,0.56589010125,True,False,stimulusRORE28_2IFCnew_2019_Jun_11_1716_761,stimulusRORE28_2IFCnew_2019_Jun_11_1716_762,2019_Jun_11_1716,2IFCnew,2,RORE28,
2IFCnew,6,0,6,0,-1,1,Yes,2.2,-1,Hit,0.601129910443,True,False,stimulusRORE28_2IFCnew_2019_Jun_11_1716_763,stimulusRORE28_2IFCnew_2019_Jun_11_1716_764,2019_Jun_11_1716,2IFCnew,2,RORE28,
2IFCnew,7,0,7,0,-1,3,Yes,2.2,-1,Correct Rejection,0.80989609845,False,True,stimulusRORE28_2IFCnew_2019_Jun_11_1716_765,stimulusRORE28_2IFCnew_2019_Jun_11_1716_766,2019_Jun_11_1716,2IFCnew,2,RORE28,
2IFCnew,8,0,8,0,-1,3,Yes,2.2,-1,Correct Rejection,0.628864078782,False,True,stimulusRORE28_2IFCnew_2019_Jun_11_1716_767,stimulusRORE28_2IFCnew_2019_Jun_11_1716_768,2019_Jun_11_1716,2IFCnew,2,RORE28,
2IFCnew,9,0,9,0,0.767692161258,6,No,2.2,-1,Miss,0.404864913318,True,False,stimulusRORE28_2IFCnew_2019_Jun_11_1716_769,stimulusRORE28_2IFCnew_2019_Jun_11_1716_770,2019_Jun_11_1716,2IFCnew,2,RORE28,
2IFCnew,10,0,10,0,-1,4,No,2.2,-1,Miss,0.701114802621,True,False,stimulusRORE28_2IFCnew_2019_Jun_11_1716_771,stimulusRORE28_2IFCnew_2019_Jun_11_1716_772,2019_Jun_11_1716,2IFCnew,2,RORE28,
2IFCnew,11,0,11,0,-1,1,No,2.2,-1,Hit,0.90115848463,True,False,stimulusRORE28_2IFCnew_2019_Jun_11_1716_773,stimulusRORE28_2IFCnew_2019_Jun_11_1716_774,2019_Jun_11_1716,2IFCnew,2,RORE28,
2IFCnew,12,0,12,0,-1,3,No,2.2,-1,Correct Rejection,0.63491268456,False,True,stimulusRORE28_2IFCnew_2019_Jun_11_1716_775,stimulusRORE28_2IFCnew_2019_Jun_11_1716_776,2019_Jun_11_1716,2IFCnew,2,RORE28,
2IFCnew,13,0,13,0,-1,4,No,2.2,-1,Miss,0.670361873694,True,False,stimulusRORE28_2IFCnew_2019_Jun_11_1716_777,stimulusRORE28_2IFCnew_2019_Jun_11_1716_778,2019_Jun_11_1716,2IFCnew,2,RORE28,
2IFCnew,14,0,14,0,-1,1,No,2.2,-1,Hit,0.602815621067,True,False,stimulusRORE28_2IFCnew_2019_Jun_11_1716_779,stimulusRORE28_2IFCnew_2019_Jun_11_1716_780,2019_Jun_11_1716,2IFCnew,2,RORE28,
2IFCnew,15,0,15,0,-1,2,No,2.2,-1,False Alarm,0.601444801316,False,True,stimulusRORE28_2IFCnew_2019_Jun_11_1716_781,stimulusRORE28_2IFCnew_2019_Jun_11_1716_782,2019_Jun_11_1716,2IFCnew,2,RORE28,
2IFCnew,16,0,16,0,-1,4,No,2.2,-1,Miss,0.601501867175,True,False,stimulusRORE28_2IFCnew_2019_Jun_11_1716_783,stimulusRORE28_2IFCnew_2019_Jun_11_1716_784,2019_Jun_11_1716,2IFCnew,2,RORE28,
2IFCnew,17,0,17,0,-1,3,No,2.2,-1,Correct Rejection,0.605003021657,False,True,stimulusRORE28_2IFCnew_2019_Jun_11_1716_785,stimulusRORE28_2IFCnew_2019_Jun_11_1716_786,2019_Jun_11_1716,2IFCnew,2,RORE28,
2IFCnew,18,0,18,0,-1,4,No,2.2,-1,Miss,0.569615414832,True,False,stimulusRORE28_2IFCnew_2019_Jun_11_1716_787,stimulusRORE28_2IFCnew_2019_Jun_11_1716_788,2019_Jun_11_1716,2IFCnew,2,RORE28,
2IFCnew,19,0,19,0,0.63563566003,8,No,2.2,-1,Correct Rejection,0.599884718191,False,True,stimulusRORE28_2IFCnew_2019_Jun_11_1716_789,stimulusRORE28_2IFCnew_2019_Jun_11_1716_790,2019_Jun_11_1716,2IFCnew,2,RORE28,
2IFCnew,20,0,20,0,0.568815256935,5,Yes,2.2,-1,False Alarm,0.677792383824,False,True,stimulusRORE28_2IFCnew_2019_Jun_11_1716_791,stimulusRORE28_2IFCnew_2019_Jun_11_1716_792,2019_Jun_11_1716,2IFCnew,2,RORE28,
2IFCnew,21,0,21,0,-1,3,Yes,2.2,-1,Correct Rejection,0.601958807092,False,True,stimulusRORE28_2IFCnew_2019_Jun_11_1716_793,stimulusRORE28_2IFCnew_2019_Jun_11_1716_794,2019_Jun_11_1716,2IFCnew,2,RORE28,
2IFCnew,22,0,22,0,-1,3,Yes,2.2,-1,Correct Rejection,0.569323104806,False,True,stimulusRORE28_2IFCnew_2019_Jun_11_1716_795,stimulusRORE28_2IFCnew_2019_Jun_11_1716_796,2019_Jun_11_1716,2IFCnew,2,RORE28,
2IFCnew,23,0,23,0,-1,4,Yes,2.2,-1,Miss,0.634252523538,True,False,stimulusRORE28_2IFCnew_2019_Jun_11_1716_797,stimulusRORE28_2IFCnew_2019_Jun_11_1716_798,2019_Jun_11_1716,2IFCnew,2,RORE28,
2IFCnew,24,0,24,0,-1,4,Yes,2.2,-1,Miss,0.567572527565,True,False,stimulusRORE28_2IFCnew_2019_Jun_11_1716_799,stimulusRORE28_2IFCnew_2019_Jun_11_1716_800,2019_Jun_11_1716,2IFCnew,2,RORE28,
2IFCnew,25,0,25,0,-1,3,Yes,2.2,-1,Correct Rejection,0.433005524334,False,True,stimulusRORE28_2IFCnew_2019_Jun_11_1716_801,stimulusRORE28_2IFCnew_2019_Jun_11_1716_802,2019_Jun_11_1716,2IFCnew,2,RORE28,
2IFCnew,26,0,26,0,-1,3,Yes,2.2,-1,Correct Rejection,0.33480282221,False,True,stimulusRORE28_2IFCnew_2019_Jun_11_1716_803,stimulusRORE28_2IFCnew_2019_Jun_11_1716_804,2019_Jun_11_1716,2IFCnew,2,RORE28,
2IFCnew,27,0,27,0,0.834001432173,6,No,2.2,-1,Miss,0.513043524697,True,False,stimulusRORE28_2IFCnew_2019_Jun_11_1716_805,stimulusRORE28_2IFCnew_2019_Jun_11_1716_806,2019_Jun_11_1716,2IFCnew,2,RORE28,
2IFCnew,28,0,28,0,-1,3,No,2.2,-1,Correct Rejection,0.568241721019,False,True,stimulusRORE28_2IFCnew_2019_Jun_11_1716_807,stimulusRORE28_2IFCnew_2019_Jun_11_1716_808,2019_Jun_11_1716,2IFCnew,2,RORE28,
2IFCnew,29,0,29,0,-1,0,No,2.2,-1,No Answer,-1,True,False,stimulusRORE28_2IFCnew_2019_Jun_11_1716_809,stimulusRORE28_2IFCnew_2019_Jun_11_1716_810,2019_Jun_11_1716,2IFCnew,2,RORE28,
2IFCnew,30,0,30,0,-1,4,No,2.2,-1,Miss,0.366390805691,True,False,stimulusRORE28_2IFCnew_2019_Jun_11_1716_811,stimulusRORE28_2IFCnew_2019_Jun_11_1716_812,2019_Jun_11_1716,2IFCnew,2,RORE28,
2IFCnew,31,0,31,0,-1,3,No,2.2,-1,Correct Rejection,0.499533616938,False,True,stimulusRORE28_2IFCnew_2019_Jun_11_1716_813,stimulusRORE28_2IFCnew_2019_Jun_11_1716_814,2019_Jun_11_1716,2IFCnew,2,RORE28,
2IFCnew,32,0,32,0,0.767744300887,8,No,2.2,-1,Correct Rejection,0.401177369989,False,True,stimulusRORE28_2IFCnew_2019_Jun_11_1716_815,stimulusRORE28_2IFCnew_2019_Jun_11_1716_816,2019_Jun_11_1716,2IFCnew,2,RORE28,
2IFCnew,33,0,33,0,-1,4,No,2.2,-1,Miss,0.56864077365,True,False,stimulusRORE28_2IFCnew_2019_Jun_11_1716_817,stimulusRORE28_2IFCnew_2019_Jun_11_1716_818,2019_Jun_11_1716,2IFCnew,2,RORE28,
2IFCnew,34,0,34,0,-1,3,No,2.2,-1,Correct Rejection,0.368614334147,False,True,stimulusRORE28_2IFCnew_2019_Jun_11_1716_819,stimulusRORE28_2IFCnew_2019_Jun_11_1716_820,2019_Jun_11_1716,2IFCnew,2,RORE28,
2IFCnew,35,0,35,0,-1,0,No,2.2,-1,No Answer,-1,True,False,stimulusRORE28_2IFCnew_2019_Jun_11_1716_821,stimulusRORE28_2IFCnew_2019_Jun_11_1716_822,2019_Jun_11_1716,2IFCnew,2,RORE28,
2IFCnew,36,0,36,0,-1,2,No,2.2,-1,False Alarm,0.532544561196,False,True,stimulusRORE28_2IFCnew_2019_Jun_11_1716_823,stimulusRORE28_2IFCnew_2019_Jun_11_1716_824,2019_Jun_11_1716,2IFCnew,2,RORE28,
2IFCnew,37,0,37,0,-1,3,No,2.2,-1,Correct Rejection,0.477380850818,False,True,stimulusRORE28_2IFCnew_2019_Jun_11_1716_825,stimulusRORE28_2IFCnew_2019_Jun_11_1716_826,2019_Jun_11_1716,2IFCnew,2,RORE28,
2IFCnew,38,0,38,0,-1,4,No,2.2,-1,Miss,0.60964919487,True,False,stimulusRORE28_2IFCnew_2019_Jun_11_1716_827,stimulusRORE28_2IFCnew_2019_Jun_11_1716_828,2019_Jun_11_1716,2IFCnew,2,RORE28,
2IFCnew,39,0,39,0,-1,3,No,2.2,-1,Correct Rejection,0.52916451823,False,True,stimulusRORE28_2IFCnew_2019_Jun_11_1716_829,stimulusRORE28_2IFCnew_2019_Jun_11_1716_830,2019_Jun_11_1716,2IFCnew,2,RORE28,
2IFCnew,40,0,40,0,-1,1,No,2.2,-1,Hit,0.636755224783,True,False,stimulusRORE28_2IFCnew_2019_Jun_11_1716_831,stimulusRORE28_2IFCnew_2019_Jun_11_1716_832,2019_Jun_11_1716,2IFCnew,2,RORE28,
2IFCnew,41,0,41,0,-1,3,No,2.2,-1,Correct Rejection,0.4998723194,False,True,stimulusRORE28_2IFCnew_2019_Jun_11_1716_833,stimulusRORE28_2IFCnew_2019_Jun_11_1716_834,2019_Jun_11_1716,2IFCnew,2,RORE28,
2IFCnew,42,0,42,0,-1,3,No,2.2,-1,Correct Rejection,0.501540787052,False,True,stimulusRORE28_2IFCnew_2019_Jun_11_1716_835,stimulusRORE28_2IFCnew_2019_Jun_11_1716_836,2019_Jun_11_1716,2IFCnew,2,RORE28,
2IFCnew,43,0,43,0,0.865618153941,7,Yes,2.2,-1,Hit,0.568634205032,True,False,stimulusRORE28_2IFCnew_2019_Jun_11_1716_837,stimulusRORE28_2IFCnew_2019_Jun_11_1716_838,2019_Jun_11_1716,2IFCnew,2,RORE28,
2IFCnew,44,0,44,0,-1,1,Yes,2.2,-1,Hit,0.670170558151,True,False,stimulusRORE28_2IFCnew_2019_Jun_11_1716_839,stimulusRORE28_2IFCnew_2019_Jun_11_1716_840,2019_Jun_11_1716,2IFCnew,2,RORE28,
2IFCnew,45,0,45,0,-1,1,Yes,2.2,-1,Hit,0.534523402806,True,False,stimulusRORE28_2IFCnew_2019_Jun_11_1716_841,stimulusRORE28_2IFCnew_2019_Jun_11_1716_842,2019_Jun_11_1716,2IFCnew,2,RORE28,
2IFCnew,46,0,46,0,-1,3,Yes,2.2,-1,Correct Rejection,0.538291824516,False,True,stimulusRORE28_2IFCnew_2019_Jun_11_1716_843,stimulusRORE28_2IFCnew_2019_Jun_11_1716_844,2019_Jun_11_1716,2IFCnew,2,RORE28,
2IFCnew,47,0,47,0,-1,3,Yes,2.2,-1,Correct Rejection,0.605993674137,False,True,stimulusRORE28_2IFCnew_2019_Jun_11_1716_845,stimulusRORE28_2IFCnew_2019_Jun_11_1716_846,2019_Jun_11_1716,2IFCnew,2,RORE28,
2IFCnew,48,0,48,0,-1,1,Yes,2.2,-1,Hit,0.602364428807,True,False,stimulusRORE28_2IFCnew_2019_Jun_11_1716_847,stimulusRORE28_2IFCnew_2019_Jun_11_1716_848,2019_Jun_11_1716,2IFCnew,2,RORE28,
2IFCnew,49,0,49,0,-1,1,Yes,2.2,-1,Hit,0.636473588645,True,False,stimulusRORE28_2IFCnew_2019_Jun_11_1716_849,stimulusRORE28_2IFCnew_2019_Jun_11_1716_850,2019_Jun_11_1716,2IFCnew,2,RORE28,
2IFCnew,50,0,50,0,-1,3,Yes,2.2,-1,Correct Rejection,0.468136948999,False,True,stimulusRORE28_2IFCnew_2019_Jun_11_1716_851,stimulusRORE28_2IFCnew_2019_Jun_11_1716_852,2019_Jun_11_1716,2IFCnew,2,RORE28,
2IFCnew,51,0,51,0,-1,4,Yes,2.2,-1,Miss,0.698069355916,True,False,stimulusRORE28_2IFCnew_2019_Jun_11_1716_853,stimulusRORE28_2IFCnew_2019_Jun_11_1716_854,2019_Jun_11_1716,2IFCnew,2,RORE28,
2IFCnew,52,0,52,0,0.566417655442,2,Yes,2.2,-1,Correct Rejection,0.561103110202,False,True,stimulusRORE28_2IFCnew_2019_Jun_11_1716_855,stimulusRORE28_2IFCnew_2019_Jun_11_1716_856,2019_Jun_11_1716,2IFCnew,2,RORE28,
2IFCnew,53,0,53,0,-1,0,Yes,2.2,-1,No Answer,-1,True,False,stimulusRORE28_2IFCnew_2019_Jun_11_1716_857,stimulusRORE28_2IFCnew_2019_Jun_11_1716_858,2019_Jun_11_1716,2IFCnew,2,RORE28,
2IFCnew,54,0,54,0,-1,3,Yes,2.2,-1,Correct Rejection,0.669489048421,False,True,stimulusRORE28_2IFCnew_2019_Jun_11_1716_859,stimulusRORE28_2IFCnew_2019_Jun_11_1716_860,2019_Jun_11_1716,2IFCnew,2,RORE28,
2IFCnew,55,0,55,0,-1,3,Yes,2.2,-1,Correct Rejection,0.569709019735,False,True,stimulusRORE28_2IFCnew_2019_Jun_11_1716_861,stimulusRORE28_2IFCnew_2019_Jun_11_1716_862,2019_Jun_11_1716,2IFCnew,2,RORE28,
2IFCnew,56,0,56,0,-1,2,Yes,2.2,-1,False Alarm,0.670147567522,False,True,stimulusRORE28_2IFCnew_2019_Jun_11_1716_863,stimulusRORE28_2IFCnew_2019_Jun_11_1716_864,2019_Jun_11_1716,2IFCnew,2,RORE28,
2IFCnew,57,0,57,0,-1,4,Yes,2.2,-1,Miss,0.535471358802,True,False,stimulusRORE28_2IFCnew_2019_Jun_11_1716_865,stimulusRORE28_2IFCnew_2019_Jun_11_1716_866,2019_Jun_11_1716,2IFCnew,2,RORE28,
2IFCnew,58,0,58,0,-1,3,Yes,2.2,-1,Correct Rejection,0.501967346761,False,True,stimulusRORE28_2IFCnew_2019_Jun_11_1716_867,stimulusRORE28_2IFCnew_2019_Jun_11_1716_868,2019_Jun_11_1716,2IFCnew,2,RORE28,
2IFCnew,59,0,59,0,-1,3,Yes,2.2,-1,Correct Rejection,0.534035261255,False,True,stimulusRORE28_2IFCnew_2019_Jun_11_1716_869,stimulusRORE28_2IFCnew_2019_Jun_11_1716_870,2019_Jun_11_1716,2IFCnew,2,RORE28,
2IFCnew,60,0,60,0,-1,3,Yes,2.2,-1,Correct Rejection,0.465913420543,False,True,stimulusRORE28_2IFCnew_2019_Jun_11_1716_871,stimulusRORE28_2IFCnew_2019_Jun_11_1716_872,2019_Jun_11_1716,2IFCnew,2,RORE28,
2IFCnew,61,0,61,0,-1,4,Yes,2.2,-1,Miss,0.458125322126,True,False,stimulusRORE28_2IFCnew_2019_Jun_11_1716_873,stimulusRORE28_2IFCnew_2019_Jun_11_1716_874,2019_Jun_11_1716,2IFCnew,2,RORE28,
2IFCnew,62,0,62,0,-1,1,Yes,2.2,-1,Hit,0.668672468048,True,False,stimulusRORE28_2IFCnew_2019_Jun_11_1716_875,stimulusRORE28_2IFCnew_2019_Jun_11_1716_876,2019_Jun_11_1716,2IFCnew,2,RORE28,
2IFCnew,63,0,63,0,-1,3,Yes,2.2,-1,Correct Rejection,0.434701087885,False,True,stimulusRORE28_2IFCnew_2019_Jun_11_1716_877,stimulusRORE28_2IFCnew_2019_Jun_11_1716_878,2019_Jun_11_1716,2IFCnew,2,RORE28,
2IFCnew,64,0,64,0,-1,3,Yes,2.2,-1,Correct Rejection,0.569826436695,False,True,stimulusRORE28_2IFCnew_2019_Jun_11_1716_879,stimulusRORE28_2IFCnew_2019_Jun_11_1716_880,2019_Jun_11_1716,2IFCnew,2,RORE28,
2IFCnew,65,0,65,0,0.5312336809,8,No,2.2,-1,Correct Rejection,0.534349330701,False,True,stimulusRORE28_2IFCnew_2019_Jun_11_1716_881,stimulusRORE28_2IFCnew_2019_Jun_11_1716_882,2019_Jun_11_1716,2IFCnew,2,RORE28,
2IFCnew,66,0,66,0,-1,4,No,2.2,-1,Miss,0.633321810514,True,False,stimulusRORE28_2IFCnew_2019_Jun_11_1716_883,stimulusRORE28_2IFCnew_2019_Jun_11_1716_884,2019_Jun_11_1716,2IFCnew,2,RORE28,
2IFCnew,67,0,67,0,-1,3,No,2.2,-1,Correct Rejection,0.36599175306,False,True,stimulusRORE28_2IFCnew_2019_Jun_11_1716_885,stimulusRORE28_2IFCnew_2019_Jun_11_1716_886,2019_Jun_11_1716,2IFCnew,2,RORE28,
2IFCnew,68,0,68,0,-1,1,No,2.2,-1,Hit,0.703597386833,True,False,stimulusRORE28_2IFCnew_2019_Jun_11_1716_887,stimulusRORE28_2IFCnew_2019_Jun_11_1716_888,2019_Jun_11_1716,2IFCnew,2,RORE28,
2IFCnew,69,0,69,0,-1,3,No,2.2,-1,Correct Rejection,0.402042394504,False,True,stimulusRORE28_2IFCnew_2019_Jun_11_1716_889,stimulusRORE28_2IFCnew_2019_Jun_11_1716_890,2019_Jun_11_1716,2IFCnew,2,RORE28,
2IFCnew,70,0,70,0,-1,4,No,2.2,-1,Miss,0.535173710901,True,False,stimulusRORE28_2IFCnew_2019_Jun_11_1716_891,stimulusRORE28_2IFCnew_2019_Jun_11_1716_892,2019_Jun_11_1716,2IFCnew,2,RORE28,
2IFCnew,71,0,71,0,-1,4,No,2.2,-1,Miss,0.499715079553,True,False,stimulusRORE28_2IFCnew_2019_Jun_11_1716_893,stimulusRORE28_2IFCnew_2019_Jun_11_1716_894,2019_Jun_11_1716,2IFCnew,2,RORE28,
2IFCnew,72,0,72,0,-1,4,No,2.2,-1,Miss,0.56642956147,True,False,stimulusRORE28_2IFCnew_2019_Jun_11_1716_895,stimulusRORE28_2IFCnew_2019_Jun_11_1716_896,2019_Jun_11_1716,2IFCnew,2,RORE28,
2IFCnew,73,0,73,0,-1,4,No,2.2,-1,Miss,0.592682061717,True,False,stimulusRORE28_2IFCnew_2019_Jun_11_1716_897,stimulusRORE28_2IFCnew_2019_Jun_11_1716_898,2019_Jun_11_1716,2IFCnew,2,RORE28,
2IFCnew,74,0,74,0,-1,4,No,2.2,-1,Miss,0.443802529946,True,False,stimulusRORE28_2IFCnew_2019_Jun_11_1716_899,stimulusRORE28_2IFCnew_2019_Jun_11_1716_900,2019_Jun_11_1716,2IFCnew,2,RORE28,
2IFCnew,0,0,0,0,-1,4,No,3,-1,Miss,0.47107934719,True,False,stimulusRORE28_2IFCnew_2019_Jun_11_1716_901,stimulusRORE28_2IFCnew_2019_Jun_11_1716_902,2019_Jun_11_1716,2IFCnew,2,RORE28,
2IFCnew,1,0,1,0,-1,3,No,3,-1,Correct Rejection,0.367503801361,False,True,stimulusRORE28_2IFCnew_2019_Jun_11_1716_903,stimulusRORE28_2IFCnew_2019_Jun_11_1716_904,2019_Jun_11_1716,2IFCnew,2,RORE28,
2IFCnew,2,0,2,0,-1,4,No,3,-1,Miss,0.467344590928,True,False,stimulusRORE28_2IFCnew_2019_Jun_11_1716_905,stimulusRORE28_2IFCnew_2019_Jun_11_1716_906,2019_Jun_11_1716,2IFCnew,2,RORE28,
2IFCnew,3,0,3,0,-1,4,No,3,-1,Miss,0.428861041088,True,False,stimulusRORE28_2IFCnew_2019_Jun_11_1716_907,stimulusRORE28_2IFCnew_2019_Jun_11_1716_908,2019_Jun_11_1716,2IFCnew,2,RORE28,
2IFCnew,4,0,4,0,-1,1,No,3,-1,Hit,0.6000247146,True,False,stimulusRORE28_2IFCnew_2019_Jun_11_1716_909,stimulusRORE28_2IFCnew_2019_Jun_11_1716_910,2019_Jun_11_1716,2IFCnew,2,RORE28,
2IFCnew,5,0,5,0,-1,4,No,3,-1,Miss,0.666993736755,True,False,stimulusRORE28_2IFCnew_2019_Jun_11_1716_911,stimulusRORE28_2IFCnew_2019_Jun_11_1716_912,2019_Jun_11_1716,2IFCnew,2,RORE28,
2IFCnew,6,0,6,0,-1,1,No,3,-1,Hit,0.799247301184,True,False,stimulusRORE28_2IFCnew_2019_Jun_11_1716_913,stimulusRORE28_2IFCnew_2019_Jun_11_1716_914,2019_Jun_11_1716,2IFCnew,2,RORE28,
2IFCnew,7,0,7,0,-1,1,No,3,-1,Hit,0.535885601304,True,False,stimulusRORE28_2IFCnew_2019_Jun_11_1716_915,stimulusRORE28_2IFCnew_2019_Jun_11_1716_916,2019_Jun_11_1716,2IFCnew,2,RORE28,
2IFCnew,8,0,8,0,-1,2,No,3,-1,False Alarm,0.559582029004,False,True,stimulusRORE28_2IFCnew_2019_Jun_11_1716_917,stimulusRORE28_2IFCnew_2019_Jun_11_1716_918,2019_Jun_11_1716,2IFCnew,2,RORE28,
2IFCnew,9,0,9,0,-1,2,No,3,-1,False Alarm,0.533392753452,False,True,stimulusRORE28_2IFCnew_2019_Jun_11_1716_919,stimulusRORE28_2IFCnew_2019_Jun_11_1716_920,2019_Jun_11_1716,2IFCnew,2,RORE28,
2IFCnew,10,0,10,0,-1,4,No,3,-1,Miss,0.433204229455,True,False,stimulusRORE28_2IFCnew_2019_Jun_11_1716_921,stimulusRORE28_2IFCnew_2019_Jun_11_1716_922,2019_Jun_11_1716,2IFCnew,2,RORE28,
2IFCnew,11,0,11,0,-1,1,No,3,-1,Hit,0.602072529029,True,False,stimulusRORE28_2IFCnew_2019_Jun_11_1716_923,stimulusRORE28_2IFCnew_2019_Jun_11_1716_924,2019_Jun_11_1716,2IFCnew,2,RORE28,
2IFCnew,12,0,12,0,-1,2,No,3,-1,False Alarm,0.669200022239,False,True,stimulusRORE28_2IFCnew_2019_Jun_11_1716_925,stimulusRORE28_2IFCnew_2019_Jun_11_1716_926,2019_Jun_11_1716,2IFCnew,2,RORE28,
2IFCnew,13,0,13,0,-1,4,No,3,-1,Miss,0.535501328763,True,False,stimulusRORE28_2IFCnew_2019_Jun_11_1716_927,stimulusRORE28_2IFCnew_2019_Jun_11_1716_928,2019_Jun_11_1716,2IFCnew,2,RORE28,
2IFCnew,14,0,14,0,-1,4,No,3,-1,Miss,0.601072844584,True,False,stimulusRORE28_2IFCnew_2019_Jun_11_1716_929,stimulusRORE28_2IFCnew_2019_Jun_11_1716_930,2019_Jun_11_1716,2IFCnew,2,RORE28,
2IFCnew,15,0,15,0,-1,1,No,3,-1,Hit,0.639527245425,True,False,stimulusRORE28_2IFCnew_2019_Jun_11_1716_931,stimulusRORE28_2IFCnew_2019_Jun_11_1716_932,2019_Jun_11_1716,2IFCnew,2,RORE28,
2IFCnew,16,0,16,0,-1,1,No,3,-1,Hit,0.634282903746,True,False,stimulusRORE28_2IFCnew_2019_Jun_11_1716_933,stimulusRORE28_2IFCnew_2019_Jun_11_1716_934,2019_Jun_11_1716,2IFCnew,2,RORE28,
2IFCnew,17,0,17,0,-1,1,No,3,-1,Hit,0.500696700066,True,False,stimulusRORE28_2IFCnew_2019_Jun_11_1716_935,stimulusRORE28_2IFCnew_2019_Jun_11_1716_936,2019_Jun_11_1716,2IFCnew,2,RORE28,
2IFCnew,18,0,18,0,0.568490102421,5,Yes,3,-1,False Alarm,0.610583191738,False,True,stimulusRORE28_2IFCnew_2019_Jun_11_1716_937,stimulusRORE28_2IFCnew_2019_Jun_11_1716_938,2019_Jun_11_1716,2IFCnew,2,RORE28,
2IFCnew,19,0,19,0,-1,1,Yes,3,-1,Hit,0.501728407573,True,False,stimulusRORE28_2IFCnew_2019_Jun_11_1716_939,stimulusRORE28_2IFCnew_2019_Jun_11_1716_940,2019_Jun_11_1716,2IFCnew,2,RORE28,
2IFCnew,20,0,20,0,-1,1,Yes,3,-1,Hit,0.544828982092,True,False,stimulusRORE28_2IFCnew_2019_Jun_11_1716_941,stimulusRORE28_2IFCnew_2019_Jun_11_1716_942,2019_Jun_11_1716,2IFCnew,2,RORE28,
2IFCnew,21,0,21,0,-1,1,Yes,3,-1,Hit,0.533506885637,True,False,stimulusRORE28_2IFCnew_2019_Jun_11_1716_943,stimulusRORE28_2IFCnew_2019_Jun_11_1716_944,2019_Jun_11_1716,2IFCnew,2,RORE28,
2IFCnew,22,0,22,0,-1,3,Yes,3,-1,Correct Rejection,0.633051259443,False,True,stimulusRORE28_2IFCnew_2019_Jun_11_1716_945,stimulusRORE28_2IFCnew_2019_Jun_11_1716_946,2019_Jun_11_1716,2IFCnew,2,RORE28,
2IFCnew,23,0,23,0,-1,3,Yes,3,-1,Correct Rejection,0.471572415903,False,True,stimulusRORE28_2IFCnew_2019_Jun_11_1716_947,stimulusRORE28_2IFCnew_2019_Jun_11_1716_948,2019_Jun_11_1716,2IFCnew,2,RORE28,
2IFCnew,24,0,24,0,-1,4,Yes,3,-1,Miss,0.535520213656,True,False,stimulusRORE28_2IFCnew_2019_Jun_11_1716_949,stimulusRORE28_2IFCnew_2019_Jun_11_1716_950,2019_Jun_11_1716,2IFCnew,2,RORE28,
2IFCnew,25,0,25,0,-1,1,Yes,3,-1,Hit,0.539088698104,True,False,stimulusRORE28_2IFCnew_2019_Jun_11_1716_951,stimulusRORE28_2IFCnew_2019_Jun_11_1716_952,2019_Jun_11_1716,2IFCnew,2,RORE28,
2IFCnew,26,0,26,0,-1,1,Yes,3,-1,Hit,0.536489517894,True,False,stimulusRORE28_2IFCnew_2019_Jun_11_1716_953,stimulusRORE28_2IFCnew_2019_Jun_11_1716_954,2019_Jun_11_1716,2IFCnew,2,RORE28,
2IFCnew,27,0,27,0,-1,1,Yes,3,-1,Hit,0.532969478052,True,False,stimulusRORE28_2IFCnew_2019_Jun_11_1716_955,stimulusRORE28_2IFCnew_2019_Jun_11_1716_956,2019_Jun_11_1716,2IFCnew,2,RORE28,
